Sample_Name,Depth,DO,Temperature,pH,Secchi.Depth
NSE07JUL08,0,7.1,23.5,NA,NA
NSE07JUL08,0.5,6.1,22.1,NA,NA
NSE07JUL08,1,3.65,19.9,NA,NA
NSE07JUL08,1.5,2.21,18.7,NA,NA
NSE07JUL08,2,1.31,18.1,NA,NA
NSE07JUL08,2.5,0.57,17.6,NA,NA
NSE07JUL08,3,0.26,17.5,NA,NA
NSE07JUL08,3.5,0.08,17.2,NA,NA
NSE07JUL08,4,0.07,16.9,NA,NA
NSE09JUN08,0,6.25,20.4,NA,NA
NSE09JUN08,0.5,6.38,20.2,NA,NA
NSE09JUN08,1,5.71,17.7,NA,NA
NSE09JUN08,1.5,6.35,14.3,NA,NA
NSE09JUN08,2,2.14,11.1,NA,NA
NSE09JUN08,2.5,0.2,8.1,NA,NA
NSE09JUN08,3,0.18,6.1,NA,NA
NSE09JUN08,3.5,0.18,5.3,NA,NA
NSE09JUN08,4,0.15,5,NA,NA
NSE09OCT08,0,6.62,15.1,NA,NA
NSE09OCT08,0.5,6.32,14.7,NA,NA
NSE09OCT08,1,5.98,14.1,NA,NA
NSE09OCT08,1.5,5.99,14,NA,NA
NSE09OCT08,2,5.86,13.9,NA,NA
NSE09OCT08,2.5,5.76,13.9,NA,NA
NSE09OCT08,3,5.74,13.9,NA,NA
NSE09OCT08,3.5,5.73,13.8,NA,NA
NSE09OCT08,4,5.69,13.8,NA,NA
SSE03MAY08,0,11,9.9,NA,NA
SSE03MAY08,0.5,11.04,9.3,NA,NA
SSE03MAY08,1,8.26,7.3,NA,NA
SSE03MAY08,1.5,0.68,4.7,NA,NA
SSE03MAY08,4.5,0.09,4.5,NA,NA
SSE03MAY08,2,0.15,4.3,NA,NA
SSE03MAY08,2.5,0.11,4,NA,NA
SSE03MAY08,3,0.11,4,NA,NA
SSE03MAY08,3.5,0.08,4,NA,NA
SSE03MAY08,4,0.08,4,NA,NA
SSE03MAY08,5,0.07,4.1,NA,NA
SSE03MAY08,6,0.06,4.1,NA,NA
SSE03MAY08,7,0.06,4.2,NA,NA
SSE03MAY08,8,0.06,4.3,NA,NA
SSE04AUG08,0,7.05,24,NA,NA
SSE04AUG08,0.5,6.76,23.3,NA,NA
SSE04AUG08,1,6.31,23.2,NA,NA
SSE04AUG08,1.5,0.13,19.3,NA,NA
SSE04AUG08,2,0.05,15.7,NA,NA
SSE04AUG08,2.5,0.06,11,NA,NA
SSE04AUG08,3,0.07,8.5,NA,NA
SSE04AUG08,3.5,0.05,6.4,NA,NA
SSE04AUG08,4,0.05,5.3,NA,NA
SSE04AUG08,5,0.05,4.4,NA,NA
SSE04AUG08,6,0.05,4.3,NA,NA
SSE04AUG08,7,0.04,4.3,NA,NA
SSE07AUG08,0,5.26,23.4,NA,NA
SSE07AUG08,0.5,4.49,22.9,NA,NA
SSE07AUG08,1,4.83,22.4,NA,NA
SSE07AUG08,1.5,4.07,20.3,NA,NA
SSE07AUG08,2,0.25,15.5,NA,NA
SSE07AUG08,2.5,0.09,11.8,NA,NA
SSE07AUG08,3,0.07,8,NA,NA
SSE07AUG08,3.5,0.07,6.4,NA,NA
SSE07AUG08,4,0.08,5.1,NA,NA
SSE07AUG08,5,0.04,4.2,NA,NA
SSE07AUG08,6,0.05,4.1,NA,NA
SSE07AUG08,7,0.04,4.1,NA,NA
SSE07AUG08,8,0.03,4.1,NA,NA
SSE09SEP08,0,5.62,22.1,NA,NA
SSE09SEP08,0.5,5.46,19.4,NA,NA
SSE09SEP08,1,4.84,18.4,NA,NA
SSE09SEP08,1.5,4.6,18.2,NA,NA
SSE09SEP08,2,4.26,18.1,NA,NA
SSE09SEP08,2.5,0.14,14.7,NA,NA
SSE09SEP08,3,0.11,11.8,NA,NA
SSE09SEP08,3.5,0.08,9.6,NA,NA
SSE09SEP08,4,0.09,8.4,NA,NA
SSE09SEP08,5,0.09,7.3,NA,NA
SSE09SEP08,6,0.08,6.9,NA,NA
SSE09SEP08,7,0.07,6.8,NA,NA
SSE09SEP08,8,0.07,6.8,NA,NA
SSE09SEP08,9,0.06,6.8,NA,NA
SSE10JUL08,0,6.38,22.5,NA,NA
SSE10JUL08,0.5,6.48,22.5,NA,NA
SSE10JUL08,1,6.8,22,NA,NA
SSE10JUL08,1.5,0.27,18.3,NA,NA
SSE10JUL08,2,0.18,14.2,NA,NA
SSE10JUL08,2.5,0.12,9.3,NA,NA
SSE10JUL08,3,0.11,7.3,NA,NA
SSE10JUL08,3.5,0.11,6.1,NA,NA
SSE10JUL08,4,0.12,5.1,NA,NA
SSE10JUL08,5,0.11,4.7,NA,NA
SSE10JUL08,6,0.09,4.6,NA,NA
SSE10JUL08,7,0.09,4.6,NA,NA
SSE10JUL08,8,0.09,4.6,NA,NA
SSE10OCT08,0,6.3,13.3,NA,NA
SSE10OCT08,0.5,6.43,13,NA,NA
SSE10OCT08,1,6.43,12.9,NA,NA
SSE10OCT08,1.5,6.31,13.1,NA,NA
SSE10OCT08,2,6.22,13.1,NA,NA
SSE10OCT08,2.5,6.01,12.9,NA,NA
SSE10OCT08,3,0.25,12.5,NA,NA
SSE10OCT08,3.5,0.21,10.5,NA,NA
SSE10OCT08,4,0.22,9.3,NA,NA
SSE10OCT08,5,0.22,7.5,NA,NA
SSE10OCT08,6,0.22,6.8,NA,NA
SSE10OCT08,7,0.21,6.7,NA,NA
SSE10OCT08,8,0.21,6.5,NA,NA
SSE10OCT08,9,0.19,6.5,NA,NA
SSE11AUG08,0,5.91,21,NA,NA
SSE11AUG08,0.5,5.23,20.8,NA,NA
SSE11AUG08,1,5.47,20.6,NA,NA
SSE11AUG08,1.5,3.1,20.2,NA,NA
SSE11AUG08,2,0.12,16,NA,NA
SSE11AUG08,2.5,0.1,11.6,NA,NA
SSE11AUG08,3,0.1,8.2,NA,NA
SSE11AUG08,3.5,0.09,6.2,NA,NA
SSE11AUG08,4,0.09,5.1,NA,NA
SSE11AUG08,5,0.1,4.3,NA,NA
SSE11AUG08,6,0.08,4.1,NA,NA
SSE11AUG08,7,0.08,4.1,NA,NA
SSE14AUG08,0,5.51,20.9,NA,NA
SSE14AUG08,0.5,5.48,20.6,NA,NA
SSE14AUG08,1,5.54,20.3,NA,NA
SSE14AUG08,1.5,1.46,19.4,NA,NA
SSE14AUG08,2,0.1,14.8,NA,NA
SSE14AUG08,2.5,0.09,11.2,NA,NA
SSE14AUG08,3,0.1,8,NA,NA
SSE14AUG08,3.5,0.1,6.2,NA,NA
SSE14AUG08,4,0.09,4.9,NA,NA
SSE14AUG08,5,0.09,4.4,NA,NA
SSE14AUG08,6,0.08,4.2,NA,NA
SSE14AUG08,7,0.08,4.2,NA,NA
SSE14AUG08,8,0.07,4.2,NA,NA
SSE14JUL08,0,6.48,24.3,NA,NA
SSE14JUL08,0.5,8.25,20.5,NA,NA
SSE14JUL08,1,5.65,19.5,NA,NA
SSE14JUL08,1.5,0.04,15.9,NA,NA
SSE14JUL08,2,0.24,12.5,NA,NA
SSE14JUL08,2.5,0.04,8.8,NA,NA
SSE14JUL08,3,0.01,6.8,NA,NA
SSE14JUL08,3.5,0.01,5.7,NA,NA
SSE14JUL08,4,0.01,4.8,NA,NA
SSE14JUL08,5,0.02,4.4,NA,NA
SSE14JUL08,6,0.05,4.4,NA,NA
SSE14JUL08,7,0.05,4.4,NA,NA
SSE14JUL08,8,0.04,4.4,NA,NA
SSE17JUN08,0,7.1,20.3,NA,NA
SSE17JUN08,0.5,6.83,19.5,NA,NA
SSE17JUN08,1,7.02,18.1,NA,NA
SSE17JUN08,1.5,2.84,13.6,NA,NA
SSE17JUN08,2,0.38,10.1,NA,NA
SSE17JUN08,2.5,0.17,7,NA,NA
SSE17JUN08,3,0.07,5.7,NA,NA
SSE17JUN08,3.5,0.06,5,NA,NA
SSE17JUN08,4,0.06,4.7,NA,NA
SSE17JUN08,5,0.04,4.4,NA,NA
SSE17JUN08,6,0,4.4,NA,NA
SSE17JUN08,7,0,4.4,NA,NA
SSE17JUN08,8,0,4.5,NA,NA
SSE18AUG08,0,6.35,24.3,NA,NA
SSE18AUG08,0.5,6.45,23.1,NA,NA
SSE18AUG08,1,4.63,21.3,NA,NA
SSE18AUG08,1.5,1.3,19.6,NA,NA
SSE18AUG08,2,0.23,16.3,NA,NA
SSE18AUG08,2.5,0.11,11.8,NA,NA
SSE18AUG08,3,0.1,8.7,NA,NA
SSE18AUG08,3.5,0.1,6.6,NA,NA
SSE18AUG08,4,0.1,5.3,NA,NA
SSE18AUG08,5,0.09,4.4,NA,NA
SSE18AUG08,6,0.09,4.1,NA,NA
SSE18AUG08,7,0.09,4.1,NA,NA
SSE18JUL08,0,7.97,28.2,NA,NA
SSE18JUL08,0.5,8.89,23.9,NA,NA
SSE18JUL08,1,7.7,21.1,NA,NA
SSE18JUL08,1.5,0.99,17.9,NA,NA
SSE18JUL08,2,0.19,14.3,NA,NA
SSE18JUL08,2.5,0.05,8.5,NA,NA
SSE18JUL08,3,0.01,5.8,NA,NA
SSE18JUL08,3.5,0,5.7,NA,NA
SSE18JUL08,4,0,5,NA,NA
SSE18JUL08,5,0,4.5,NA,NA
SSE18JUL08,6,0,4.4,NA,NA
SSE18JUL08,7,0,4.4,NA,NA
SSE21AUG08,0,6.18,25.1,NA,NA
SSE21AUG08,0.5,5.6,24.7,NA,NA
SSE21AUG08,1,3.58,23.8,NA,NA
SSE21AUG08,1.5,0.46,21.6,NA,NA
SSE21AUG08,2,0.4,18.4,NA,NA
SSE21AUG08,2.5,0.08,13.3,NA,NA
SSE21AUG08,3,0.08,8.9,NA,NA
SSE21AUG08,3.5,0.07,7.9,NA,NA
SSE21AUG08,4,0.06,7,NA,NA
SSE21AUG08,5,0.06,6.7,NA,NA
SSE21AUG08,6,0.05,6.7,NA,NA
SSE21AUG08,7,0.05,6.7,NA,NA
SSE21JUL08,0,8.3,25,NA,NA
SSE21JUL08,0.5,7.42,23.3,NA,NA
SSE21JUL08,1,8.64,21.1,NA,NA
SSE21JUL08,1.5,1.21,18.8,NA,NA
SSE21JUL08,2,0.19,13.5,NA,NA
SSE21JUL08,2.5,0.04,9.7,NA,NA
SSE21JUL08,3,0.03,7.5,NA,NA
SSE21JUL08,3.5,0.02,5.9,NA,NA
SSE21JUL08,4,0.01,5.1,NA,NA
SSE21JUL08,5,0,4.5,NA,NA
SSE21JUL08,6,0,4.4,NA,NA
SSE21JUL08,7,0,4.4,NA,NA
SSE21JUL08,8,0,4.4,NA,NA
SSE21SEP08,0,7.09,20.1,NA,NA
SSE21SEP08,0.5,6.09,19.2,NA,NA
SSE21SEP08,1,5.87,18.6,NA,NA
SSE21SEP08,1.5,4.86,18,NA,NA
SSE21SEP08,2,4.03,17.1,NA,NA
SSE21SEP08,2.5,0.17,15.4,NA,NA
SSE21SEP08,3,0.08,12.5,NA,NA
SSE21SEP08,3.5,0.09,10.5,NA,NA
SSE21SEP08,4,0.1,8.7,NA,NA
SSE21SEP08,5,0.1,7.4,NA,NA
SSE21SEP08,6,0.1,6.9,NA,NA
SSE21SEP08,7,0.1,6.7,NA,NA
SSE23JUN08,0,6.97,23.8,NA,NA
SSE23JUN08,0.5,7.15,20.9,NA,NA
SSE23JUN08,1,8.47,19.5,NA,NA
SSE23JUN08,1.5,3.39,14.4,NA,NA
SSE23JUN08,2,0.22,10.2,NA,NA
SSE23JUN08,2.5,0.07,7.3,NA,NA
SSE23JUN08,3,0.07,5.8,NA,NA
SSE23JUN08,3.5,0.06,5.1,NA,NA
SSE23JUN08,4,0.06,4.7,NA,NA
SSE23JUN08,5,0.05,4.5,NA,NA
SSE23JUN08,6,0.05,4.4,NA,NA
SSE23JUN08,7,0.04,4.4,NA,NA
SSE23JUN08,8,0.04,4.5,NA,NA
SSE23MAY08,0,9.09,15.7,NA,NA
SSE23MAY08,0.5,9.36,14.6,NA,NA
SSE23MAY08,1,6.65,13.2,NA,NA
SSE23MAY08,1.5,11.8,9.5,NA,NA
SSE23MAY08,2,0.3,5.8,NA,NA
SSE23MAY08,2.5,0.12,5,NA,NA
SSE23MAY08,3,0.09,4.8,NA,NA
SSE23MAY08,3.5,0.07,4.7,NA,NA
SSE23MAY08,4,0.07,4.6,NA,NA
SSE23MAY08,5,0.07,4.3,NA,NA
SSE23MAY08,6,0.06,4.2,NA,NA
SSE23MAY08,7,0.05,4.3,NA,NA
SSE23OCT08,0,6.26,11.4,NA,NA
SSE23OCT08,0.5,5.88,11.1,NA,NA
SSE23OCT08,1,5.57,10.2,NA,NA
SSE23OCT08,1.5,5.42,10.2,NA,NA
SSE23OCT08,2,5.24,9.9,NA,NA
SSE23OCT08,2.5,5.24,9.8,NA,NA
SSE23OCT08,3,5.18,9.8,NA,NA
SSE23OCT08,3.5,5.19,9.8,NA,NA
SSE23OCT08,4,1.81,9.5,NA,NA
SSE23OCT08,5,0.23,7.6,NA,NA
SSE23OCT08,6,0.12,6.8,NA,NA
SSE23OCT08,7,0.11,6.5,NA,NA
SSE23OCT08,8,0.1,6.5,NA,NA
SSE24JUL08,0,8.34,24,NA,NA
SSE24JUL08,0.5,8.12,23,NA,NA
SSE24JUL08,1,7.47,22.4,NA,NA
SSE24JUL08,1.5,6.55,19.5,NA,NA
SSE24JUL08,2,0.66,14.9,NA,NA
SSE24JUL08,2.5,0.16,10.4,NA,NA
SSE24JUL08,3,0.03,7.9,NA,NA
SSE24JUL08,3.5,0.01,6,NA,NA
SSE24JUL08,4,0.01,5.1,NA,NA
SSE24JUL08,5,0.01,4.8,NA,NA
SSE24JUL08,6,0,4.4,NA,NA
SSE24JUL08,7,0,4.5,NA,NA
SSE26AUG08,0,5.07,21.2,NA,NA
SSE26AUG08,0.5,4.93,21.2,NA,NA
SSE26AUG08,1,4.63,21.1,NA,NA
SSE26AUG08,1.5,4.35,21.1,NA,NA
SSE26AUG08,2,0.09,18,NA,NA
SSE26AUG08,2.5,0.09,14.4,NA,NA
SSE26AUG08,3,0.1,10.8,NA,NA
SSE26AUG08,3.5,0.1,8.9,NA,NA
SSE26AUG08,4,0.1,7.6,NA,NA
SSE26AUG08,5,0.1,6.6,NA,NA
SSE26AUG08,6,0.09,6.4,NA,NA
SSE26AUG08,7,0.09,6.4,NA,NA
SSE26JUN08,0,6.65,26.2,NA,NA
SSE26JUN08,0.5,7.24,24,NA,NA
SSE26JUN08,1,6.02,19.4,NA,NA
SSE26JUN08,1.5,3.27,15.6,NA,NA
SSE26JUN08,2,0.24,10.5,NA,NA
SSE26JUN08,2.5,0.09,7.6,NA,NA
SSE26JUN08,3,0.07,6,NA,NA
SSE26JUN08,3.5,0.07,5.2,NA,NA
SSE26JUN08,4,0.07,4.7,NA,NA
SSE26JUN08,5,0.06,4.4,NA,NA
SSE26JUN08,6,0.05,4.4,NA,NA
SSE26JUN08,7,0.06,4.4,NA,NA
SSE26JUN08,8,0.05,4.4,NA,NA
SSE28JUL08,0,7.35,22.2,NA,NA
SSE28JUL08,0.5,7.26,22.2,NA,NA
SSE28JUL08,1,7.2,22,NA,NA
SSE28JUL08,1.5,0.72,18.9,NA,NA
SSE28JUL08,2,0.1,15.3,NA,NA
SSE28JUL08,2.5,0.05,10.7,NA,NA
SSE28JUL08,3,0.04,8,NA,NA
SSE28JUL08,3.5,0.01,6.2,NA,NA
SSE28JUL08,4,0.01,5.3,NA,NA
SSE28JUL08,5,0,4.6,NA,NA
SSE28JUL08,6,0,4.5,NA,NA
SSE28JUL08,7,0,4.6,NA,NA
SSE28MAY08,0,17.79,16.6,NA,NA
SSE28MAY08,0.5,7.75,15.3,NA,NA
SSE28MAY08,1,7.35,14.4,NA,NA
SSE28MAY08,1.5,8.98,9.9,NA,NA
SSE28MAY08,2,2.36,7,NA,NA
SSE28MAY08,2.5,0.12,5.2,NA,NA
SSE28MAY08,3,0.08,4.8,NA,NA
SSE28MAY08,3.5,0.07,4.7,NA,NA
SSE28MAY08,4,0.06,4.5,NA,NA
SSE28MAY08,5,0.07,4.3,NA,NA
SSE28MAY08,6,0.05,4.2,NA,NA
SSE28MAY08,7,0.05,4.3,NA,NA
SSE28MAY08,8,0.03,4.4,NA,NA
SSE28MAY08,9,0.06,4.5,NA,NA
SSE28SEP08,0,6.14,20.2,NA,NA
SSE28SEP08,0.5,5.75,19.9,NA,NA
SSE28SEP08,1,5.22,19.3,NA,NA
SSE28SEP08,1.5,5.01,18.8,NA,NA
SSE28SEP08,2,2.81,17,NA,NA
SSE28SEP08,2.5,0.08,14.8,NA,NA
SSE28SEP08,3,0.07,12.3,NA,NA
SSE28SEP08,3.5,0.08,10.2,NA,NA
SSE28SEP08,4,0.08,8.6,NA,NA
SSE28SEP08,5,0.1,7.3,NA,NA
SSE28SEP08,6,0.09,6.9,NA,NA
SSE28SEP08,7,0.08,6.7,NA,NA
SSE02JUN08,0,7.24,17.8,NA,NA
SSE02JUN08,0.5,6.79,16.6,NA,NA
SSE02JUN08,1,6.47,14.4,NA,NA
SSE02JUN08,1.5,6.88,11.4,NA,NA
SSE02JUN08,2,1.35,8.1,NA,NA
SSE02JUN08,2.5,0.14,6.1,NA,NA
SSE02JUN08,3,0.07,5.1,NA,NA
SSE02JUN08,3.5,0.06,4.7,NA,NA
SSE02JUN08,4,0.06,4.6,NA,NA
SSE02JUN08,5,0.04,4.3,NA,NA
SSE02JUN08,6,0.04,4.3,NA,NA
SSE02JUN08,7,0.04,4.3,NA,NA
SSE30APR08,0,7.47,5.8,NA,NA
SSE30APR08,0.5,7.47,5.7,NA,NA
SSE30APR08,1,5.29,5.4,NA,NA
SSE30APR08,1.5,4.15,4.5,NA,NA
SSE30APR08,2,0.19,4.3,NA,NA
SSE30APR08,2.5,0.12,4,NA,NA
SSE30APR08,3,0.09,4,NA,NA
SSE30APR08,3.5,0.08,4,NA,NA
SSE30APR08,4,0.08,4,NA,NA
SSE30APR08,5,0.07,4.1,NA,NA
SSE30APR08,6,0.06,4.1,NA,NA
SSE30APR08,7,0.04,4.2,NA,NA
SSE30APR08,8,0,4.3,NA,NA
SSE30JUN08,0,7.27,20.5,NA,NA
SSE30JUN08,0.5,7.06,20,NA,NA
SSE30JUN08,1,6.53,19.9,NA,NA
SSE30JUN08,1.5,0.36,16.6,NA,NA
SSE30JUN08,2,0.1,11.8,NA,NA
SSE30JUN08,2.5,0.08,8.6,NA,NA
SSE30JUN08,3,0.08,6.4,NA,NA
SSE30JUN08,3.5,0.08,5.5,NA,NA
SSE30JUN08,4,0.08,4.9,NA,NA
SSE30JUN08,5,0.06,4.5,NA,NA
SSE30JUN08,6,0.04,4.4,NA,NA
SSE30JUN08,7,0.06,4.4,NA,NA
SSE30JUN08,8,0.04,4.5,NA,NA
SSE30MAY08,0,7.34,16.3,NA,NA
SSE30MAY08,0.5,7.23,16.3,NA,NA
SSE30MAY08,1,5.35,14.8,NA,NA
SSE30MAY08,1.5,7.15,10.6,NA,NA
SSE30MAY08,2,4.11,8,NA,NA
SSE30MAY08,2.5,0.16,5.8,NA,NA
SSE30MAY08,3,0.11,5,NA,NA
SSE30MAY08,3.5,0.1,4.8,NA,NA
SSE30MAY08,4,0.08,4.6,NA,NA
SSE30MAY08,5,0.08,4.3,NA,NA
SSE30MAY08,6,0.07,4.3,NA,NA
SSE30MAY08,7,0.07,4.3,NA,NA
SSE31AUG08,0,7.04,26.3,NA,NA
SSE31AUG08,0.5,6.76,22.5,NA,NA
SSE31AUG08,1,6.1,21.9,NA,NA
SSE31AUG08,1.5,4.73,20.9,NA,NA
SSE31AUG08,2,1.46,19.1,NA,NA
SSE31AUG08,2.5,0.13,14.6,NA,NA
SSE31AUG08,3,0.11,11,NA,NA
SSE31AUG08,3.5,0.11,9.1,NA,NA
SSE31AUG08,4,0.11,7.7,NA,NA
SSE31AUG08,5,0.11,6.9,NA,NA
SSE31AUG08,6,0.11,6.7,NA,NA
SSE31AUG08,7,0.1,6.6,NA,NA
SSE31AUG08,8,0.09,6.6,NA,NA
SSE31AUG08,9,0.09,6.6,NA,NA
SSE31JUL08,0,8.01,24.2,NA,NA
SSE31JUL08,0.5,8.36,23.6,NA,NA
SSE31JUL08,1,8,22.3,NA,NA
SSE31JUL08,1.5,1.08,19.5,NA,NA
SSE31JUL08,2,0.19,15.4,NA,NA
SSE31JUL08,2.5,0.09,11.1,NA,NA
SSE31JUL08,3,0.08,8,NA,NA
SSE31JUL08,3.5,0.03,6.6,NA,NA
SSE31JUL08,4,0,5.5,NA,NA
SSE31JUL08,5,0,4.6,NA,NA
SSE31JUL08,6,0,4.5,NA,NA
SSE31JUL08,7,0,4.5,NA,NA
SSE03JUL08,0,7.03,24,NA,NA
SSE03JUL08,0.5,6.95,22,NA,NA
SSE03JUL08,1,6.17,21.1,NA,NA
SSE03JUL08,1.5,0.91,17.1,NA,NA
SSE03JUL08,2,0.15,12,NA,NA
SSE03JUL08,2.5,0.07,8.8,NA,NA
SSE03JUL08,3,0.05,6.7,NA,NA
SSE03JUL08,3.5,0.04,5.5,NA,NA
SSE03JUL08,4,0.05,4.9,NA,NA
SSE03JUL08,5,0.05,4.5,NA,NA
SSE03JUL08,6,0.03,4.5,NA,NA
SSE03JUL08,7,0.03,4.5,NA,NA
SSE03JUL08,8,0.03,4.6,NA,NA
SSE04OCT08,0,5.02,16.8,NA,NA
SSE04OCT08,0.5,4.55,14.4,NA,NA
SSE04OCT08,1,4.41,13.8,NA,NA
SSE04OCT08,1.5,4.34,13.7,NA,NA
SSE04OCT08,2,4.06,13.6,NA,NA
SSE04OCT08,2.5,4.09,13.5,NA,NA
SSE04OCT08,3,3.65,13.2,NA,NA
SSE04OCT08,3.5,0.25,10.6,NA,NA
SSE04OCT08,4,0.26,8.7,NA,NA
SSE04OCT08,5,0.29,7.2,NA,NA
SSE04OCT08,6,0.29,6.6,NA,NA
SSE04OCT08,7,0.29,6.5,NA,NA
SSE04OCT08,8,0.31,6.5,NA,NA
SSE05JUN08,0,7.24,17,NA,NA
SSE05JUN08,0.5,6.85,16.9,NA,NA
SSE05JUN08,1,5.23,14.5,NA,NA
SSE05JUN08,1.5,3.12,11.1,NA,NA
SSE05JUN08,2,0.16,8.1,NA,NA
SSE05JUN08,2.5,0.09,6.3,NA,NA
SSE05JUN08,3,0.08,5.2,NA,NA
SSE05JUN08,3.5,0.08,4.8,NA,NA
SSE05JUN08,4,0.06,4.6,NA,NA
SSE05JUN08,5,0.06,4.3,NA,NA
SSE05JUN08,6,0.06,4.3,NA,NA
SSE05JUN08,7,0.04,4.3,NA,NA
SSE05JUN08,8,0.04,4.4,NA,NA
SSE07JUL08,0,7.14,25.1,NA,NA
SSE07JUL08,0.5,7.29,24.1,NA,NA
SSE07JUL08,1,6.39,21.8,NA,NA
SSE07JUL08,1.5,0.38,18.3,NA,NA
SSE07JUL08,2,0.21,13.5,NA,NA
SSE07JUL08,2.5,0.09,9.5,NA,NA
SSE07JUL08,3,0.08,7,NA,NA
SSE07JUL08,3.5,0.08,5.7,NA,NA
SSE07JUL08,4,0.06,5.1,NA,NA
SSE07JUL08,5,0.05,4.7,NA,NA
SSE07JUL08,6,0.05,4.6,NA,NA
SSE07JUL08,7,0.05,4.6,NA,NA
SSE07JUL08,8,0.05,4.6,NA,NA
SSE09JUN08,0,6.65,20.2,NA,NA
SSE09JUN08,0.5,6.78,20.1,NA,NA
SSE09JUN08,1,3.31,16.6,NA,NA
SSE09JUN08,1.5,5.07,12.2,NA,NA
SSE09JUN08,2,0.35,8.7,NA,NA
SSE09JUN08,2.5,0.16,6.7,NA,NA
SSE09JUN08,3,0.1,5.3,NA,NA
SSE09JUN08,3.5,0.11,4.8,NA,NA
SSE09JUN08,4,0.02,4.6,NA,NA
SSE09JUN08,5,0.09,4.3,NA,NA
SSE09JUN08,6,0.08,4.3,NA,NA
SSE09JUN08,7,0.06,4.3,NA,NA
TBE01AUG08,0,7.56,23.2,NA,NA
TBE01AUG08,0.5,7.68,23.1,NA,NA
TBE01AUG08,1,8.18,22,NA,NA
TBE01AUG08,1.5,0.9,18.4,NA,NA
TBE01AUG08,2,0.21,13.3,NA,NA
TBE01AUG08,2.5,0.14,9.3,NA,NA
TBE01AUG08,3,0.08,6.9,NA,NA
TBE01AUG08,3.5,0.06,5.5,NA,NA
TBE01AUG08,4,0.04,4.8,NA,NA
TBE01AUG08,5,0.02,4.4,NA,NA
TBE01AUG08,6,0.02,4.1,NA,NA
TBE01AUG08,7,0.01,4.2,NA,NA
TBE01NOV08,0,4.8,9.9,NA,NA
TBE01NOV08,0.5,4.13,7.7,NA,NA
TBE01NOV08,1,4.13,7.5,NA,NA
TBE01NOV08,1.5,4.4,7.4,NA,NA
TBE01NOV08,2,4.28,7.4,NA,NA
TBE01NOV08,2.5,4.15,7.4,NA,NA
TBE01NOV08,3,4.35,7.4,NA,NA
TBE01NOV08,3.5,4.29,7.4,NA,NA
TBE01NOV08,4,4.09,7.4,NA,NA
TBE01NOV08,5,0.17,7,NA,NA
TBE01NOV08,6,0.08,6.2,NA,NA
TBE01NOV08,7,0.07,6.1,NA,NA
TBE04MAY08,0,13.15,7.4,NA,NA
TBE04MAY08,0.5,12.85,7,NA,NA
TBE04MAY08,1,7.05,6.4,NA,NA
TBE04MAY08,1.5,0.62,4.6,NA,NA
TBE04MAY08,2,0.4,4.3,NA,NA
TBE04MAY08,2.5,0.12,4,NA,NA
TBE04MAY08,3,0.1,4,NA,NA
TBE04MAY08,3.5,0.08,4,NA,NA
TBE04MAY08,4,0.08,4,NA,NA
TBE04MAY08,5,0.08,4,NA,NA
TBE04MAY08,6,0.06,3.9,NA,NA
TBE04MAY08,7,NA,NA,NA,NA
TBE05AUG08,0,6.03,27.6,NA,NA
TBE05AUG08,0.5,6.2,24.9,NA,NA
TBE05AUG08,1,6.09,22.8,NA,NA
TBE05AUG08,1.5,1.08,18.3,NA,NA
TBE05AUG08,2,0.1,12.7,NA,NA
TBE05AUG08,2.5,0.08,9.5,NA,NA
TBE05AUG08,3,0.1,7,NA,NA
TBE05AUG08,3.5,0.08,5.4,NA,NA
TBE05AUG08,4,0.08,4.3,NA,NA
TBE05AUG08,5,0.08,3.4,NA,NA
TBE05AUG08,6,0.06,3.2,NA,NA
TBE05AUG08,7,0.05,3.3,NA,NA
TBE07Mar09,0,1,1,NA,NA
TBE07Mar09,0.5,0.47,1.8,NA,NA
TBE07Mar09,1,0.4,2.8,NA,NA
TBE07Mar09,1.5,0.36,3.5,NA,NA
TBE07Mar09,2,0.35,4,NA,NA
TBE07Mar09,2.5,0.34,4.1,NA,NA
TBE07Mar09,3,0.33,4.3,NA,NA
TBE07Mar09,3.5,0.3,4.4,NA,NA
TBE07Mar09,4,0.3,4.4,NA,NA
TBE07Mar09,5,0.3,4.5,NA,NA
TBE07Mar09,6,0.29,4.7,NA,NA
TBE07Mar09,7,0.29,4.7,NA,NA
TBE08AUG08,0,6.71,22,NA,NA
TBE08AUG08,0.5,6.85,21.7,NA,NA
TBE08AUG08,1,6.46,21.4,NA,NA
TBE08AUG08,1.5,0.27,16.5,NA,NA
TBE08AUG08,2,0.23,12.2,NA,NA
TBE08AUG08,2.5,0.23,8.3,NA,NA
TBE08AUG08,3,0.21,6.3,NA,NA
TBE08AUG08,3.5,0.2,5.2,NA,NA
TBE08AUG08,4,0.21,4.4,NA,NA
TBE08AUG08,5,0.19,3.9,NA,NA
TBE08AUG08,6,0.18,3.6,NA,NA
TBE08AUG08,7,0.17,3.8,NA,NA
TBE09SEP08,0,7.37,18.2,NA,NA
TBE09SEP08,0.5,6.31,17.7,NA,NA
TBE09SEP08,1,6.1,17.5,NA,NA
TBE09SEP08,1.5,5.88,17.4,NA,NA
TBE09SEP08,2,0.28,16.2,NA,NA
TBE09SEP08,2.5,0.12,13.1,NA,NA
TBE09SEP08,3,0.09,10.3,NA,NA
